Iteration,Agent_1,Agent_2,Agent_3
1,0.0520260910829149,0.173403239568543,0.271110814173391
2,0.0585234432728538,0.206422552460261,0.221055599036461
3,0.0466680722493995,0.134857053953652,0.26661725811557
4,0.0483959033189532,0.169845918750506,0.24787321849273
5,0.0558548216855761,0.178862588678558,0.285143952313595
6,0.0465072749333485,0.178767072313339,0.258071820911537
7,0.0391956665784232,0.18932985029417,0.242260835162895
8,0.0406954933814278,0.217181439251726,0.27495098648928
9,0.0436522555502756,0.188133589794761,0.271561610735408
10,0.0444832653288764,0.183322754369019,0.26659854262507
11,0.0396283173231209,0.181113906670438,0.260779700725883
12,0.0395946433625665,0.189783872154751,0.243963175039586
13,0.0344206643978104,0.203529603703159,0.227549424862195
14,0.0367436614083532,0.143967310287323,0.254325039277796
15,0.0416519281389942,0.190216363907573,0.238764064670672
16,0.0379291862209231,0.199115418342886,0.232839764360401
17,0.0357312316677308,0.199783074494275,0.257173521854743
18,0.0447770940257368,0.204771988452491,0.233587343729258
19,0.041338460609041,0.175654623683341,0.235249893923672
20,0.0258855231017256,0.195206835574668,0.213043160443346
21,0.0254800770932883,0.196878803074181,0.277969296388368
22,0.0269503811828058,0.186598026797665,0.265810831126069
23,0.031231775422214,0.212172178722897,0.246471270227423
24,0.0267204967327594,0.215326945083761,0.262551224919302
25,0.0342995452360538,0.213537297576332,0.251912465013076
26,0.0286016308074165,0.176998329142735,0.223412914571074
27,0.0329975767339915,0.199524180510197,0.21844030359986
28,0.0296646587710653,0.195769887415027,0.251719992830543
29,0.0279274738952402,0.175627897044612,0.25075130287477
30,0.0235454376322531,0.201379731910947,0.190424201614597
31,0.0276987558613926,0.206982564470371,0.228843604207028
32,0.0285868157110706,0.183731221823475,0.245743839270137
33,0.0290095594491769,0.177107954872986,0.236667925348171
34,0.0233373434832653,0.215798387305267,0.248156517071727
35,0.0303162233661848,0.176537797385698,0.219246433949249
36,0.0241221469625118,0.189670776137195,0.211580255636157
37,0.0238060608132176,0.197851471713071,0.234082139989774
38,0.0277854612414569,0.175155703386636,0.232968117427349
39,0.0214734950584007,0.219412467158984,0.246491492054713
40,0.0214734950584007,0.221073197689441,0.207494789216551
41,0.0265061230960305,0.184071071124529,0.232413283750343
42,0.0226648474711017,0.168013748814986,0.223860921613404
43,0.0255939787261737,0.190157778275375,0.209730868924641
44,0.0226332687392397,0.205869079930727,0.275105071599818
45,0.0214734950584007,0.195221998441654,0.254330118880455
46,0.0254835851372146,0.201311552485102,0.21697569883309
47,0.0247502023547352,0.192531538049318,0.226667339215773
48,0.0239302367063219,0.170440392111993,0.232609247104667
49,0.0251733135964101,0.198819952109673,0.22203357229191
50,0.0246294397178209,0.219308867578646,0.217966086851186
51,0.0793490548043575,0.0484678092932274,0.187221454120126
52,0.0731732106649599,0.0957499742417694,0.156772179394932
53,0.060737089786541,0.0606442821508583,0.131408337247642
54,0.0425251049982717,0.064968379334595,0.138484648082679
55,0.0407136262819875,0.080233728030688,0.134527425874301
56,0.0350863443856736,0.121939512994636,0.140694992943181
57,0.0297722953784806,0.0952177120154448,0.126047114632108
58,0.0341044759264037,0.0870947421104968,0.158183796468839
59,0.0298152581846196,0.0871930154901469,0.140166567967114
60,0.0240082822281991,0.0991631233312275,0.141344934050564
61,0.0260461912432174,0.0761554206865965,0.173363299712041
62,0.0267850289139388,0.0957502760107719,0.141093351817643
63,0.0260665009099637,0.0598274692250819,0.12556504467545
64,0.0239022145862711,0.0837825328221284,0.159426008738173
65,0.0230689720371379,0.0923709472720638,0.152742163060359
66,0.0214734950584007,0.0811427754166032,0.13713707566746
67,0.0224325815208024,0.0975890589894041,0.151315057241816
68,0.0214734950584007,0.0690920426115736,0.147196158246238
69,0.0229951757062556,0.107994879517217,0.137623688109543
70,0.0214734950584007,0.10539643212494,0.143113658900366
71,0.0214734950584007,0.0553393679563236,0.147074038110662
72,0.0214734950584007,0.0923982363977924,0.136359574281647
73,0.0214734950584007,0.0826267357167257,0.155174476152443
74,0.0249406657274517,0.0872931957175943,0.129927825433169
75,0.0214734950584007,0.0599069913623811,0.126398868536435
76,0.0214734950584007,0.0595338018391645,0.148691561781668
77,0.0214734950584007,0.10090253655749,0.124596344663438
78,0.0223194564795726,0.0933706514620427,0.131085695202683
79,0.0229088637519068,0.0566811456751641,0.155277674333689
80,0.0227653079277168,0.0918567098925956,0.167684729585642
81,0.0214734950584007,0.0919110333315324,0.141180523303963
82,0.0214734950584007,0.0898202094012064,0.146612890227591
83,0.0226867277484216,0.0794842393649899,0.163547340760547
84,0.0242092857781665,0.0990055733553605,0.132386045110433
85,0.0221283504907287,0.0865527467013167,0.134562911984627
86,0.0214734950584007,0.0848899126876906,0.120323522218283
87,0.0214734950584007,0.10329971969675,0.133078625653879
88,0.0214734950584007,0.077639455559223,0.153734247950243
89,0.0214734950584007,0.0741856602762159,0.165583512036034
90,0.0214734950584007,0.064247039898483,0.152151765168655
91,0.0220405598610614,0.0764899316654624,0.127840134520509
92,0.0214734950584007,0.0660922143605862,0.137325002450339
93,0.0214734950584007,0.0930927353687579,0.15111604123933
94,0.0231328013958632,0.0846713434645701,0.117367477524539
95,0.0214734950584007,0.081052263878183,0.156595964843848
96,0.0214734950584007,0.0909883240134645,0.140749785122367
97,0.0214734950584007,0.0982223149513411,0.147870854150329
98,0.0214734950584007,0.109491116311355,0.170836849289333
99,0.0214734950584007,0.083670628066008,0.157712138600822
100,0.0214734950584007,0.113224860073412,0.161942749695165
